author,camp,mean_compound,std_compound,n_comments,pct_negative,pct_positive
@67ken67,denial,0.0077898055,,1,0.0,0.0
@690yen,science,-0.0647749,,1,0.0,0.0
@6D8y4,science,-0.7997889,,1,1.0,0.0
@6Shooter28,science,0.16919157,,1,0.0,0.0
@6chhelipilot,denial,-0.48377174,,1,1.0,0.0
@6dtcallen1,denial,0.19278496,0.10568239638242881,4,0.0,0.0
@6f29vaidehitamore7,science,-0.023200005,,1,0.0,0.0
@6gorks,science,-0.7816409,,1,1.0,0.0
@6shnuggle6,denial,0.6528808349999999,0.033255988523459123,2,0.0,1.0
@6thgalaxy492,science,-0.54802957,0.07552668341036697,2,1.0,0.0
@7071SydcHome,denial,-0.15355667,,1,0.0,0.0
@7071SydcHome,science,0.39910096,,1,0.0,0.0
@710xela9,denial,0.14008898,,1,0.0,0.0
@71Hamed,science,-0.59711,,1,1.0,0.0
@71Z28,denial,0.51755255,,1,0.0,1.0
@721rena,denial,0.76416004,,1,0.0,1.0
@748tech,denial,-0.924634,,1,1.0,0.0
@75Prelives,denial,0.7588909,,1,0.0,1.0
@76Eliam,denial,-0.45629275,,1,1.0,0.0
@76MUTiger,denial,-0.11365922,,1,0.0,0.0
@777FallenGraves,science,0.9611462,,1,0.0,1.0
@777Outrigger,denial,0.96897244,,1,0.0,1.0
@777Outrigger,science,-0.16153398,,1,0.0,0.0
@777Skeptic,denial,-0.7647505,0.0,2,1.0,0.0
@777anouchka,science,-0.24376288,,1,0.0,0.0
@77dris,denial,0.724902,,1,0.0,1.0
@77dris,science,0.9763047,,1,0.0,1.0
@77goanywhere,denial,-0.7509191,0.0,2,1.0,0.0
@77goanywhere,science,-0.589053225,0.4144993129724719,2,0.5,0.0
@77moonwalker77,denial,0.30097008,,1,0.0,0.0
@77mpickett,science,0.18420416,,1,0.0,0.0
@78MatWar87,denial,-0.1340837,,1,0.0,0.0
@78dentedhead,denial,-0.56745934,,1,1.0,0.0
@78kurenai,denial,0.24635269,,1,0.0,0.0
@78tx,science,0.44361687,,1,0.0,1.0
@7Earthsky,science,-0.47534734,,1,1.0,0.0
@7Enzoo,science,-0.12909478,,1,0.0,0.0
@7_years_and_,science,-0.3504224,,1,0.0,0.0
@7ahid_Kun,denial,-0.7929397,,1,1.0,0.0
@7aur,science,0.13134377,,1,0.0,0.0
@7aylr330,science,-0.54110336,,1,1.0,0.0
@7eroBubble,denial,0.309592504,0.42246193071254223,2,0.0,0.5
@7s29,denial,-0.6322642,,1,1.0,0.0
@7thswordsmenofthemist,science,-0.9061659,,1,1.0,0.0
@7waterdrops_7,science,-0.8637737,,1,1.0,0.0
@7wingsaseagles89,denial,-0.34405404,,1,0.0,0.0
@7x779,denial,0.057205639999999995,0.1274055351238446,4,0.0,0.0
@8-Bitter1,science,0.14823718,,1,0.0,1.0
@805gregg,denial,-0.12463784,,1,0.0,0.0
@8088I,science,0.96743906,,1,0.0,1.0
@808lukas1,denial,-0.5682934,,1,1.0,0.0
@80bbygrl,denial,0.5035199,,1,0.0,1.0
@80lopeh,science,0.91548485,,1,0.0,1.0
@811cloud,denial,-0.834314,,1,1.0,0.0
@813lem,denial,0.40686244,,1,0.0,0.0
@82seno,denial,-0.22517845,0.0,2,0.0,0.0
@84KtnM,science,0.9782141,,1,0.0,1.0
@8647analfarmer,denial,-0.9232118,,1,1.0,0.0
@8676doomgiant,science,-0.71865416,,1,1.0,0.0
@87vortex87,science,-0.6729688899999999,0.2843693701573363,2,1.0,0.0
@888167,science,-0.5497299,,1,1.0,0.0
@888899991,science,0.92559093,,1,0.0,1.0
@88badstang,denial,-0.14879969,0.0,2,0.0,0.0
@88feji,science,-0.8551542,,1,1.0,0.0
@88njtrigg88,science,0.2390346,,1,0.0,0.0
@89Ayten,denial,-0.9205851,,1,1.0,0.0
@8DX,denial,-0.61390835,,1,1.0,0.0
@8UTT0NMASH3RS,science,0.39750436,,1,0.0,0.0
@8ballsidepocket205,denial,-0.028139248,,1,0.0,0.0
@8beef4u,denial,-0.7654557,,1,1.0,0.0
@8cupsCoffee,science,0.96041393,,1,0.0,1.0
@8cylHub,denial,-0.17957467,,1,0.0,0.0
@8ftbed,denial,0.83448786,,1,0.0,1.0
@8is,science,-0.36159632,0.6112180554259152,3,0.6666666666666666,0.0
@8thRRFS,denial,-0.025478259,,1,0.0,0.0
@8thRRFS,science,-0.19844064,,1,1.0,0.0
@907buschmin2,denial,-0.20292465,0.0,2,0.0,0.0
@91dodgespiritrt,denial,-0.6509519466666667,0.2543557413897072,6,0.6666666666666666,0.0
@92Locutus,science,0.14105222,,1,0.0,0.0
@92belisarius,denial,-0.0077182837,0.0,2,0.0,0.0
@92brunod,denial,-0.87167996,,1,1.0,0.0
@92trdman,science,-0.6917533,,1,1.0,0.0
@9340cody,denial,0.9693597,,1,0.0,1.0
@9340cody,science,0.19544655,,1,0.0,0.0
@940anthony,science,0.96132916,,1,0.0,1.0
@94marci,denial,-0.5819604949999999,0.044340425618228284,4,1.0,0.0
@95TurboSol,science,0.0033895100000000122,0.6630063838637092,2,0.5,0.5
@96Champ994,denial,0.7166354,,1,0.0,1.0
@96ace96,denial,-0.5945288,0.0,2,1.0,0.0
@973ChrisG,science,0.06030953,,1,0.0,0.0
@976evi,science,-0.5040283,,1,1.0,0.0
@97hondacivic,denial,0.29220718,,1,0.0,1.0
@97x96ga,science,-0.84028083,,1,1.0,0.0
@99999bomb,science,0.8341655,,1,0.0,1.0
@999b0a,science,-0.26125368,,1,0.0,0.0
@999benhonda,science,-0.8431983,,1,1.0,0.0
@999theeagle,denial,-0.71065545,,1,1.0,0.0
@99twenty9,denial,-0.4895765,0.0,2,1.0,0.0
@9Ballr,science,0.89659667,,1,0.0,1.0
@9Crow,science,-0.17685767,,1,0.0,0.0
@9SunnySideUp9,denial,-0.037590846,0.0,2,0.0,0.0
@9a_19_maverickgiovanniwiya3,science,0.6760602,,1,0.0,1.0
@9a_23_tyrantqiu7,denial,-0.7651059,,1,1.0,0.0
@9dive,denial,0.91985184,,1,0.0,1.0
@9mmomen,denial,0.43270865,,1,0.0,0.0
@9n6y,denial,0.028909473000000005,0.16096418536533952,2,0.0,0.0
@9realitycheck9,science,-0.8004858749999999,0.08067080746175312,2,1.0,0.0
@9rh9,denial,-0.6376551,,1,1.0,0.0
@9skyman945,denial,-0.38261402,0.0,2,0.0,0.0
@A-Amuslimboy.456,denial,-0.001683116,,1,0.0,0.0
@A-FrameWedge,denial,-0.83212817,,1,1.0,0.0
@A-Gordon-Brown-Stan-Account,denial,-0.15350819,0.6511926660176118,2,0.5,0.5
@A-RockaFlocka2shades,science,-0.34037757,0.19578837833755147,2,0.5,0.0
@A-Thousand-Eyes-And-One,denial,-0.33328202,,1,0.0,0.0
@A-V-q2i,science,-0.5581082,,1,1.0,0.0
@A-k9v-v6q,denial,-0.127362565,0.7293411670223301,2,0.5,0.5
@A.3-r1y,denial,-0.40332496,0.0,2,1.0,0.0
@A.Bunker-v5w,denial,-0.64181286,,1,1.0,0.0
@A.C.Lawrence,denial,-0.82615036,0.0,2,1.0,0.0
@A.E.Anowar,science,0.94781274,,1,0.0,1.0
@A.Kumar0_0,denial,-0.064711794,0.0,2,0.0,0.0
@A3Kr0n,science,-0.292160632,0.554954553457287,2,0.5,0.0
@A4mikev1,science,-0.64698577,,1,1.0,0.0
@AA-fk2jt,denial,-0.5099718633333333,0.10415495736386256,3,0.6666666666666666,0.0
@AA-il8ee,denial,-0.79571125,0.021473022751275626,2,1.0,0.0
@AA-nj2ni,denial,0.76179194,,1,0.0,1.0
@AA-yc8yr,denial,0.0616385985,4.0305086528497813e-08,2,0.0,0.0
@AAA-o4g,denial,-0.7001289,0.0,2,1.0,0.0
@AAAAAA-qs1bv,denial,0.49941975,,1,0.0,1.0
@AANation360,denial,-0.04239129,,1,0.0,0.0
@AARGamer28,science,0.07613096,,1,0.0,0.0
@AARIZUSMANADEEL,science,-0.15802738,,1,0.0,0.0
@AARONANKRUM,science,0.197988,,1,0.0,0.0
@AARon-m6b,science,-0.5068785,,1,1.0,0.0
@AAaa-u7x,denial,-0.77115965,,1,1.0,0.0
@AB-im7ek,denial,0.3657959635,0.48654348346467985,2,0.0,0.5
@AB-st9lg,science,0.38041115,,1,0.0,0.0
@AB-zc5ff,denial,-0.7733396,0.0,2,1.0,0.0
@AB20236,science,-0.7935401,,1,1.0,0.0
@ABEL-cd2sp,denial,0.61438483,,1,0.0,1.0
@ABHISHEK-b4m6x,denial,-0.32278043,,1,0.0,0.0
@ABIR_10_7,denial,-0.3216335,0.0,2,0.0,0.0
@ABLM95,science,-0.3835833,,1,0.0,0.0
@ABQSentinel,denial,-0.566218,,1,1.0,0.0
@ABitOfTheUniverse,science,0.9007692,,1,0.0,1.0
@AC-rx6fr,science,-0.082200944,,1,0.0,0.0
@AC-yb9ml,denial,-0.42412102,,1,1.0,0.0
@ACAB-GAYCRAB,denial,-0.2007295,0.0,2,0.0,0.0
@ACAB-GAYCRAB,science,-0.80428654,,1,1.0,0.0
@ACIMSolutions,science,-0.23585175,,1,0.0,0.0
@ACP_PRADYUMAN_AND_DAYA,science,0.026059136,,1,0.0,0.0
@ACSBSHEEP,denial,-0.21564660000000002,0.5784816535256585,2,0.5,0.0
@ACharmedEarthling,denial,-0.7232771333333333,0.06581163605034701,3,1.0,0.0
@AColonDashSix,denial,-0.10423118,,1,0.0,0.0
@ACuriousChild,science,0.04967609,,1,0.0,0.0
@AD-bb9np,science,-0.69014716,,1,1.0,0.0
@ADAMATION2007,denial,-0.303255,,1,0.0,0.0
@ADEehrh,science,-0.25615394,,1,0.0,0.0
@ADGaming-7619,denial,-0.5579676,,1,1.0,0.0
@ADMICKEY,denial,-0.09303287,0.0,2,0.0,0.0
@ADUAquascaping,denial,0.058349416,0.0,2,0.0,0.0
@ADW-00,denial,-0.0019834787,0.0,2,0.0,0.0
@ADerpyReality,science,-0.47625038,,1,1.0,0.0
@ADogInASuit,science,-0.020185374,,1,0.0,0.0
@ADreamingTraveler,denial,-0.46607244,,1,1.0,0.0
@ADude-f3z,science,0.657724215,0.2560561570293205,2,0.0,1.0
@AECKSPLORE,denial,0.046484638,,1,0.0,0.0
@AERallert,science,0.96435183,,1,0.0,1.0
@AEchoSound,denial,-0.285327,,1,0.0,0.0
@AFAIK-l8k,denial,-0.14788768,,1,0.0,0.0
@AFKCringebased,science,-0.5768784650000001,0.15257092403917738,2,1.0,0.0
@AFX79,science,-0.49224126,,1,1.0,0.0
@AG-ie7nt,denial,0.18320324,,1,0.0,0.0
@AGWUK,science,-0.8371489933333334,0.030297296394274663,3,1.0,0.0
@AGryphonTamer,denial,-0.89733475,,1,1.0,0.0
@AGuyRoamingYT,science,-0.413335928,0.5667777239068353,2,0.5,0.0
@AHH-r8p,science,0.47860375,,1,0.0,1.0
@AHHHHHH-52,science,-0.60261804,,1,1.0,0.0
@AHLUser,science,-0.0004602149,,1,0.0,0.0
@AHf-j3j,science,0.9871515,,1,0.0,1.0
@AHg8-e9j,denial,-0.699436,,1,1.0,0.0
@AHippityHoppityM,denial,-0.721363,,1,1.0,0.0
@AIR1-p8c,denial,-0.1692085,,1,0.0,0.0
@AIartBonaza,science,-0.6977576,,1,1.0,0.0
@AIexKilin,science,0.9818083,,1,0.0,1.0
@AJ-hc2jj,denial,-0.8650722,,1,1.0,0.0
@AJ-kx9mb,science,0.16171744,,1,0.0,0.0
@AJ-ox8xy,science,0.92954105,,1,0.0,1.0
@AJ........,denial,0.9636392,,1,0.0,1.0
@AJDOLDCHANNELARCHIVE,science,-0.08407764100000001,0.14608343711067945,2,0.0,0.0
@AJGravityAnalyticaCap,denial,-0.5178007,,1,1.0,0.0
@AJMtheZenith,denial,-0.80363786,,1,1.0,0.0
@AK-oj2bf,denial,-0.6386398,0.007173598295137536,2,1.0,0.0
@AK-tx5lr,denial,-0.930242,,1,1.0,0.0
@AKA_ABpositive,science,-0.055943154,,1,0.0,0.0
@AKaktusA,science,-0.81141067,,1,1.0,0.0
@AKenyanChatter,denial,0.97572255,,1,0.0,1.0
@AL1974,denial,0.82170513,3.8183766187526707e-07,2,0.0,1.0
@ALA87,denial,-0.7974470333333333,0.08240081605938944,3,1.0,0.0
@ALFiordita,denial,0.9559649,,1,0.0,1.0
@ALFirebird,denial,-0.02906093,0.0,2,0.0,0.0
@ALIEN....151,science,0.966773,,1,0.0,1.0
@ALLeiahTv,science,-0.5361794195,0.384610714987051,4,0.75,0.0
@ALLin1gurl__,science,-0.092264205,,1,0.0,0.0
@ALM6262,science,-0.28349543,,1,0.0,0.0
@ALZIER0,denial,0.03338935,0.0,2,0.0,0.0
@AM-vw7dg,denial,-0.049718082,,1,0.0,0.0
@AMAANOP247,denial,-0.53344935,,1,1.0,0.0
@AMGGuy,science,0.18740988,,1,0.0,0.0
@AMH793,science,-0.3096307,,1,1.0,0.0
@ANIME_FANS-5092.,science,0.7110585,,1,0.0,1.0
@ANO-.-NYM,denial,-0.5436497,0.0,2,1.0,0.0
@ANO-.-NYM,science,-0.62453586,,1,1.0,0.0
@ANTIStraussian,denial,-0.85077095,,1,1.0,0.0
@ANTSEMUT1,science,-0.68152976,,1,1.0,0.0
@AO00720,denial,0.96867126,,1,0.0,1.0
@AP3XZ3R0,science,-0.33963746,,1,0.0,0.0
@APS-67,science,-0.6641369,,1,1.0,0.0
@APenkov7,science,0.9863361,,1,0.0,1.0
@AQueerMenace,denial,-0.35822958,,1,0.0,0.0
@AR12jaxlover,science,-0.25382093,,1,0.0,0.0
@AREALLYBIGSPOON,science,-0.36874077,,1,0.0,0.0
@ARLGD,science,0.98006179,0.0018152034658131511,3,0.0,1.0
@ARLimon74,denial,-0.82603514,,1,1.0,0.0
@ARYSHMEHRA01,denial,-0.050903752,0.0,2,0.0,0.0
@ARandomDonut,science,-0.47278327,,1,1.0,0.0
@ARandomSpace,denial,-0.68808526,,1,1.0,0.0
@ARiverSystem,denial,-0.056581527,,1,0.0,0.0
@AS-bb7ey,science,-0.57063663,,1,1.0,0.0
@ASBO_LUTELY,denial,0.1693569,0.0,2,0.0,0.0
@ASBlueful,science,0.2592135,,1,0.0,0.0
@ASINGH-fx7fh,denial,-0.24335125,,1,0.0,0.0
@ASharpEdge,denial,0.81330389,0.10177410529034984,2,0.0,1.0
@AStewart-e1m,science,0.983493,,1,0.0,1.0
@ATFisGay123,denial,-0.1968473,0.0,2,0.0,0.0
@ATHFANATIC,denial,-0.53210485,,1,1.0,0.0
@ATHLETE.X,denial,0.93106014,,1,0.0,1.0
@ATLASARES2011,denial,0.94019496,,1,0.0,1.0
@ATTBABU.7,denial,-0.33128187666666664,0.25677371759720935,3,0.3333333333333333,0.0
@AUMINER1,denial,0.290200225,0.35152999783652306,4,0.0,0.25
@AV-fo5de,science,0.39437497,,1,0.0,0.0
@AV-ph1ek,science,0.011458144,,1,0.0,0.0
@AVCinema95895,science,0.9062464,,1,0.0,1.0
@AVD223,science,-0.12969737,,1,0.0,0.0
@AVERYhornyMrDinosaur,denial,-0.4189755,0.0,2,1.0,0.0
@AVToth,science,-0.07507083,0.5932019337958232,2,0.5,0.5
@AVerySillySausage,denial,-0.7379368,,1,1.0,0.0
@AW-zy1kw,denial,-0.44766352,,1,0.0,0.0
@AWARHERO,denial,-0.8732504,,1,1.0,0.0
@AWBepi,denial,-0.32724602,0.10869110867673035,2,0.5,0.0
@AWESOMEEVERYDAY101,science,0.38204357,,1,0.0,0.0
@AWESOMESAucee,denial,0.12592642,,1,0.0,0.0
@AWildBard,denial,0.582409775,0.5400065947030751,2,0.0,0.5
@AWildBard,science,0.005703941,,1,0.0,0.0
@AXT157,denial,0.9800597,,1,0.0,1.0
@AXXXOLO,science,-0.62806565,,1,1.0,0.0
@AZaqZaqProduction,denial,-0.25647774,,1,0.0,0.0
@AZmom19,denial,-0.043312784,,1,0.0,0.0
@AZrakoon,denial,-0.8877132,,1,1.0,0.0
@AZrakoon,science,0.06766272,,1,0.0,0.0
@A_For_Amira26,science,-0.5328283,,1,1.0,0.0
@A_G8_M,science,-0.026426320000000003,0.20988540054864274,2,0.0,0.0
@A_GenericHandle,denial,0.23112014,,1,0.0,0.0
@A_lesson_in_Hate,denial,-0.021315351,0.0,2,0.0,0.0
@A_series_studios,denial,0.17198777,0.3757853510527969,2,0.0,0.5
@AaaA-on1jq,denial,-0.13211009,,1,0.0,0.0
@Aahyb,science,0.96444404,,1,0.0,1.0
@AakashKumar-iw8js,science,-0.051428095,,1,0.0,0.0
@AakashPayal-wr7eu,science,-0.8517788,,1,1.0,0.0
@AamnaMemon-p3h,science,0.7566485,,1,0.0,1.0
@Aandersson001,denial,0.054346994,0.0,2,0.0,0.0
@Aanthanur,denial,-0.40457544,,1,0.0,0.0
@Aanthanur,science,0.03787148000000001,1.3208922681135917,2,0.5,0.5
@AanyaGupta-h8g,science,-0.76437134,,1,1.0,0.0
@AarohiGoswami-p3d,denial,-0.034901716,,1,0.0,0.0
@Aaron.Thomas,denial,0.44322726,,1,0.0,0.0
@Aaron0728-OH,denial,0.7941899,,1,0.0,1.0
@Aaron628318,science,-0.5492895,,1,1.0,0.0
@AaronNGray,science,0.4539348,,1,0.0,0.0
@AaronPro-ou6rl,science,-0.620238,,1,1.0,0.0
@AaronRubin95,denial,0.85067546,,1,0.0,1.0
@AaronX442,denial,-0.16685393,,1,0.0,0.0
@Aarti_Sharma1,denial,-0.29025623,0.0,2,0.0,0.0
@AarvikSinghS,science,-0.2526072,,1,0.0,0.0
@Aaryansh-yn8zh,denial,-0.14362985,0.0,2,0.0,0.0
@AashishKishnani,denial,0.98156875,0.0,2,0.0,1.0
@Aashishkebab,denial,-0.53806716,,1,1.0,0.0
@AayanSharma-jv8bd,science,0.96722496,,1,0.0,1.0
@AayushAudichya-fc5uf,science,-0.6657955,,1,1.0,0.0
@Aazad.parinda.18,denial,0.056393154,,1,0.0,0.0
@Abc-w6s8t,science,0.27092206,,1,0.0,0.0
@AbdAllahAhmad_Khan,science,-0.33925226,,1,0.0,0.0
@Abdeena,denial,-0.3459784,,1,1.0,0.0
@AbdiOsman-cp8zz,science,-0.028962366,,1,0.0,0.0
@Abdoulkarimouedraogo-m9p,science,0.9614716249999999,0.02317015680786928,2,0.0,1.0
@AbdulAziz-he2qg,science,0.035217196,,1,0.0,0.0
@AbdulGoodLooks,denial,-0.41755456,,1,0.0,0.0
@AbdulLatif-lm6oc,science,0.49113843,,1,0.0,1.0
@AbdulSattar-is2ux,science,-0.6648616,,1,1.0,0.0
@AbdulWahhab-2024,science,-0.5247184,,1,1.0,0.0
@Abe_CC,denial,-0.9092109,,1,1.0,0.0
@Abelhawk,science,0.7778196,,1,0.0,1.0
@Abeyancer,denial,-0.49834785,,1,1.0,0.0
@AbhaySingh-w6o3y,denial,-0.6967833,,1,1.0,0.0
@Abhi61796,science,0.9821603,,1,0.0,1.0
@AbhiKumar-kf4wj,denial,-0.11842988,0.0,2,0.0,0.0
@AbhiKumar-p4d1y,science,0.96392357,0.00472427344116528,3,0.0,1.0
@AbhijeetSingh-bs7zr,science,0.94488525,,1,0.0,1.0
@Abhinav-uu8hp,denial,0.63000894,0.0,2,0.0,1.0
@Abhinavthakur-b7i4n,denial,-0.5963986,,1,1.0,0.0
@Abhiram-b7q,science,0.2649895,,1,0.0,1.0
@AbhishekK_rockxx,science,0.13587031,,1,0.0,0.0
@AbhishekKumar-ks3nl,denial,0.7037637,,1,0.0,1.0
@AbhishekRajput-z3q,science,-0.27062276,,1,0.0,0.0
@Abhishekkumar-rp8hi,denial,0.9420048,0.0,2,0.0,1.0
@Abhrajverma5566,science,-0.26024723,,1,0.0,0.0
@Abi-v4t,denial,0.9642912,0.0,2,0.0,1.0
@Abigdookey,denial,-0.7639309,0.0,2,1.0,0.0
@AbirZenith,denial,-0.867373765,0.033642210247343256,2,1.0,0.0
@Abizibee,science,0.93558854,,1,0.0,1.0
@AbrahamStark143,science,-0.75979954,,1,1.0,0.0
@AbrasiveCarl,denial,0.7404252,,1,0.0,1.0
@Absaalookemensch,science,-0.16758386666666666,0.22757299050543373,3,0.3333333333333333,0.0
@AbsentSilhouette613,denial,-0.66298061,0.30531472042265534,4,0.75,0.0
@AbsoluteRailgun,denial,-0.91999656,,1,1.0,0.0
@Abstrack23,denial,0.93993,,1,0.0,1.0
@AbuNasir-c9x,science,0.5703571,,1,0.0,1.0
@AbyNeon,denial,-0.3472045,0.0,2,0.0,0.0
@Academic_Bites,science,-0.07243325,,1,0.0,0.0
@Acalarakta,science,-0.15510817,,1,0.0,0.0
@Acccountable,denial,-0.8786847,,1,1.0,0.0
@AccordQS,denial,0.4748127,,1,0.0,1.0
@AccordionJoe1,denial,-0.52079535,0.5168904608532886,2,0.5,0.0
@AceBanana100,denial,0.7681082,,1,0.0,1.0
@AceHawk37,science,0.98404443,,1,0.0,1.0
@AceSinna,denial,-0.230323,0.0,2,0.0,0.0
@Acemeistre,science,-0.09697007,,1,0.0,0.0
@Acerthorn,denial,-0.5998831,,1,1.0,0.0
@Achi1187,science,-0.7007208,,1,1.0,0.0
@Achuara,science,-0.569221,,1,1.0,0.0
@AchyutChaudhary,science,0.10759114,,1,0.0,0.0
@AcidGubba,denial,-0.79576766,,1,1.0,0.0
@AcidProblemChild,denial,-0.79791963,,1,1.0,0.0
@Acidfunkish,denial,-0.5547805633333333,0.4011623015384006,3,1.0,0.0
@AciidBraiin1991,denial,-0.5219563700000001,0.11783367408835296,2,1.0,0.0
@Actio83,denial,-0.62026894,,1,1.0,0.0
@ActionsceneMoviesok01-r8i,science,-0.06665012,,1,0.0,0.0
@ActorBelle8,denial,0.7831758,,1,0.0,1.0
@Acts-1915,denial,-0.9099174,,1,1.0,0.0
@ActuallyDoubleGuitars,science,-0.7706716,,1,1.0,0.0
@ActuallyHoudini,denial,-0.42461628,,1,0.0,0.0
@ActuallyJustTheSun,denial,-0.40264502,0.0,2,0.0,0.0
@AcuarionAdenine,science,-0.14404044,,1,0.0,0.0
@Acumenamind,science,-0.88821507,,1,1.0,0.0
@Ad-gw9qx,science,0.74783707,,1,0.0,1.0
@AdHerlihy,science,-0.8576809,,1,1.0,0.0
@AdKaka-n9z,science,0.9640353,,1,0.0,1.0
@Adam-em7ue,science,0.022737539399999986,0.42606323767285936,5,0.2,0.0
@Adam-mj5hl,denial,-0.9052066,,1,1.0,0.0
@Adam-ww8ei,denial,-0.7855883,0.13733553995085174,6,1.0,0.0
@Adam.Langton,science,-0.7726744,,1,1.0,0.0
@AdamCartel,denial,0.9462345,,1,0.0,1.0
@AdamKieler,denial,-0.17003495,,1,0.0,0.0
@AdamMGTF,denial,-0.6149511,,1,1.0,0.0
@AdamSoulsby,denial,-0.4504072,,1,1.0,0.0
@AdamVaughn-fr7eg,science,0.21180336,,1,0.0,0.0
@AdamYakob322,denial,-0.7818783,,1,1.0,0.0
@AdamamandaShortnacy-k1c,science,0.07248649,,1,0.0,0.0
@Adamkalb1,science,0.45358422,,1,0.0,1.0
@Adarsh-rl6oz,science,0.7470681,,1,0.0,1.0
@Adarsh_Singh_r,denial,-0.03627042,0.0,2,0.0,0.0
@AdeToz,denial,-0.9228631,,1,1.0,0.0
@AdeToz,science,-0.10554171999999999,0.9415892547766831,3,0.6666666666666666,0.3333333333333333
@AdeelAnsariUS,denial,-0.61894804,,1,1.0,0.0
@Adel69702,denial,0.9874375,,1,0.0,1.0
@Adenotrypos,denial,-0.47632986,,1,1.0,0.0
@Adil-vr3sz,science,-0.031414755,,1,0.0,0.0
@AdinathBharkad,science,0.2276463,,1,0.0,0.0
@Adirtybird,science,-0.84570813,,1,1.0,0.0
@Aditi_sinha22,science,0.9398133,,1,0.0,1.0
@Aditya-id2el,science,-0.0684972,,1,0.0,0.0
@AdityaGupta-tk1oz,denial,-0.23645952,,1,0.0,0.0
@AdityaKrishnamurthy,denial,0.39523077,0.0,2,0.0,0.0
@AdityaKumar-i5d8n,denial,-0.20558318,,1,0.0,0.0
@AdityaKumar-ij5ok,science,-0.8595703,,1,1.0,0.0
@AdityaKumar-pp1fo,denial,-0.131966606,0.15548075188236024,2,0.0,0.0
@AdityaRaj-q6y,denial,-0.2122728,,1,0.0,0.0
@Aditya_CSS,science,-0.03595815,,1,0.0,0.0
@AdityaaUnplugged,denial,-0.2415585,,1,0.0,0.0
@Adminomnid,science,0.07082209,,1,0.0,0.0
@AdmiralSalt-e2c,science,-0.12604311,,1,0.0,0.0
@AdmiralSnackbar-g2v,denial,0.9488318,0.0,2,0.0,1.0
@AdmoreMethod,denial,-0.7637959,,1,1.0,0.0
@AdnanAli-ou2bv,denial,0.94200796,,1,0.0,1.0
@AdnanKhan-vr4nd,science,0.3456147216666667,0.5548126870462986,3,0.0,0.3333333333333333
@Adodang,denial,0.4754838,0.0,2,0.0,1.0
@Adodang,science,-0.494792107,0.5682558896207124,2,0.5,0.0
@AdonanS,denial,-0.7851489,0.0,2,1.0,0.0
@Adontheimperfectionist,science,-0.8813509,,1,1.0,0.0
@Adrian-qi5ii,denial,-0.18805134,0.0,2,0.0,0.0
@AdrianCalgary,denial,0.03523063500000001,0.5997102506758814,2,0.0,0.5
@AdrianCuyubambaDiaz,denial,-0.16401757,0.0,2,0.0,0.0
@AdrianCuyubambaDiaz,science,-0.6929971,,1,1.0,0.0
@AdrianFagg,denial,-0.78546,,1,1.0,0.0
@AdrianGFox,science,-0.23877883,,1,0.0,0.0
@AdrianGarcia-qh3fm,denial,0.66739243,0.0,2,0.0,1.0
@AdrianMareEWEASANTE,denial,-0.17050527333333332,0.2432156164036381,3,0.3333333333333333,0.0
@AdrianMier,science,0.9423284,,1,0.0,1.0
@AdrianOprea21,denial,0.10546972,,1,0.0,0.0
@AdrianRouse-e1f,denial,-0.27903876,0.0,2,0.0,0.0
@Adriaticus,science,-0.9272864,,1,1.0,0.0
@AdrienBurg,denial,-0.091677964,0.0,2,0.0,0.0
@AdrieneJones-i7p,denial,-0.47481477,,1,1.0,0.0
@AdwinLauYuTan,science,0.25458393,,1,0.0,0.0
@Aegon1,science,-0.35189286,,1,1.0,0.0
@Aelwyn666,science,-0.47348493,,1,1.0,0.0
@Aenan_G,denial,-0.61144805,0.0,2,1.0,0.0
@Aendavenau,science,-0.43566003,,1,1.0,0.0
@Aeras89,science,0.1400542,,1,0.0,0.0
@Aereto,denial,-0.8011856,0.0,2,1.0,0.0
@AeroInspire,science,-0.41516137,,1,0.0,0.0
@Aerogrow,denial,-0.92215,,1,1.0,0.0
@Aerolupus,science,-0.05445704,,1,0.0,0.0
@AestheticSloth420,denial,-0.032585032,,1,0.0,0.0
@Aethelredtheunready1971,denial,-0.90966535,0.0,2,1.0,0.0
@Aetriex,science,0.91025335,,1,0.0,1.0
@Aewon84,science,0.27896363,,1,0.0,0.0
@AfarulKhane,science,0.9738991,,1,0.0,1.0
@Afghan_Combat_Vet_Yut,denial,-0.41819927,,1,0.0,0.0
@Afnanjutt001,denial,-0.062012516,,1,0.0,0.0
@AfolabiDurotoye,denial,-0.5543587,,1,1.0,0.0
@African-mazing,denial,0.0993892,,1,0.0,0.0
@AfroBlackSiren,science,-0.7619901,,1,1.0,0.0
@AfroHouseMagpie,science,0.05870109999999995,1.1668403159922869,2,0.5,0.5
@AfterTheIce-q4j,science,-0.31188808333333334,0.9646431323725141,3,0.6666666666666666,0.3333333333333333
@AfterTheRage,denial,-0.42496783,0.0,2,1.0,0.0
@Agamemnonoverhead,denial,0.9277002,,1,0.0,1.0
@AgelessIlluminate,denial,-0.59228486,0.0,2,1.0,0.0
@Agent-vj3ns,denial,-0.83806425,,1,1.0,0.0
@AgentChrome,denial,-0.9081203,,1,1.0,0.0
@AgentJRock805,denial,-0.136708325,0.13760041282128643,2,0.0,0.0
@Agentlefox,denial,-0.03884941,,1,0.0,0.0
