in_degree,out_degree,pagerank,betweenness,eigenvector,closeness,influence_composite,author,camp,activity,mean_compound,pct_negative,n_comments
0,2,6.0871138314858285e-05,0.0,-4.62106790132735e-16,0.1332053196785435,0.0646492662921082,@loungelizard3922,denial,2,-0.22743455,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-4.461324722108122e-17,0.0,0.0,@love.animals.,denial,2,-0.61113065,1.0,2.0
0,2,6.0871138314858285e-05,0.0,4.270954979709624e-16,0.1331863755955343,0.0646400720566972,@lover2ed134,denial,2,0.19877024,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.7059843892356923e-16,0.1343583367207862,0.0652088663590062,@loveracing1988,denial,2,0.0248826,0.0,2.0
0,14,6.0871138314858285e-05,0.0,3.7363607801665913e-16,0.1639722189798062,0.0795815337924594,@lrvogt1257,denial,23,-0.5752035514782609,0.782608695652174,23.0
0,2,6.0871138314858285e-05,0.0,2.926011942501304e-16,0.0998755776750799,0.0484731603270529,@lryu000,denial,2,-0.8527458,1.0,2.0
0,2,6.0871138314858285e-05,0.0,2.0663583490774807e-16,0.1459442611880211,0.070831926443469,@lucas17oficial,denial,2,-0.71319723,1.0,2.0
0,2,6.0871138314858285e-05,0.0,4.779744283129825e-16,0.110725757187617,0.0537391372889037,@lucas42431,denial,2,-0.2583582,1.0,2.0
0,2,6.0871138314858285e-05,0.0,5.004692625210476e-16,0.0998791283017526,0.0484748835721141,@lucasgodoy688,denial,2,-0.77670527,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-2.354313986384225e-16,0.1107213935249955,0.053737019448659,@lucasliew7902,denial,2,-0.11481158,0.0,2.0
0,2,6.0871138314858285e-05,0.0,4.110907759603325e-16,0.1116520287724039,0.0541886897428764,@lucaswalker2639,denial,2,0.089088276,0.0,2.0
8,2,0.0001290746179263,0.0,1.1127453793970357e-12,0.1538608981380065,0.079596661771235,@ludwigvanel9192,denial,3,-0.4276439633333333,0.6666666666666666,3.0
0,2,6.0871138314858285e-05,0.0,2.8921830701407835e-16,0.0998755776750799,0.0484731603270529,@luftim,denial,2,-0.78682566,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.2089341498918955e-16,0.170847395785825,0.0829183009516859,@luigismushrooms5701,denial,2,-0.44468752,1.0,2.0
0,4,6.0871138314858285e-05,0.0,-3.8657172162582253e-16,0.1107213935249955,0.053737019448659,@luisfilipe2023,denial,4,-0.56017083,0.5,4.0
0,2,6.0871138314858285e-05,0.0,-3.384197333466022e-16,0.133192689691137,0.0646431365112475,@lukamodric458,denial,2,-0.8848579,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.041029231167634e-16,0.0,0.0,@lukefromtexas,denial,2,-0.5369200000000001,0.5,2.0
2,0,0.0001127057828196,0.0,-7.051228113749898e-14,0.0,0.0017605255478251,@aja3longhorn375,denial,1,0.12886330500000004,0.5,2.0
0,2,6.0871138314858285e-05,0.0,2.820066050365311e-16,0.1233995827385527,0.0598901943559899,@lukephilpot5660,denial,2,0.7770097,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-7.731880918270454e-17,0.133199004385445,0.0646462012563707,@lukexr125,denial,2,-0.055190966,0.0,2.0
0,5,6.0871138314858285e-05,0.0,1.2359814326562322e-16,0.0,0.0,@lukoshey79,denial,5,-0.46746938,0.4,5.0
5,0,0.0001127057828196,0.0,2.0848341843144786e-13,0.0,0.0032168362274368,@sorgeelenchus,denial,1,-0.81489664,1.0,1.0
0,2,6.0871138314858285e-05,0.0,-1.9743048736885803e-16,0.0,0.0,@lumiosepan,denial,2,0.9707685,0.0,2.0
0,2,6.0871138314858285e-05,0.0,3.2288658116220297e-16,0.1307352256863657,0.0634504420660772,@lunaflamed,denial,2,-0.42599142,0.0,2.0
0,2,6.0871138314858285e-05,0.0,3.543098429672438e-16,0.110725757187617,0.0537391372889037,@lungiano007,denial,2,-0.49043992,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-3.214231402018795e-16,0.1357869553659892,0.0659022256591189,@lvrbad5588,denial,2,0.16714998,0.0,2.0
0,2,6.0871138314858285e-05,0.0,6.208922708239018e-17,0.1343454871488344,0.0652026300059773,@lyreparadox,denial,2,-0.14816841,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.1818088060627817e-17,0.1072655772755039,0.0520597892486255,@lyricallyunwaxable1234,denial,6,0.022910983000000013,0.16666666666666666,6.0
0,2,6.0871138314858285e-05,0.0,-2.494890127966344e-16,0.129718124523859,0.0629568067964078,@lzestrara1518,denial,2,-0.72944707,1.0,2.0
0,2,6.0871138314858285e-05,0.0,4.864311527257146e-16,0.0,0.0,@m_7_1_45,denial,2,0.13954395,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-2.250284357352756e-16,0.0998755776750799,0.0484731603270529,@macdjord,denial,2,0.28508168,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-5.424978685190226e-16,0.1349261616040341,0.0654844519149957,@mackenziear,denial,2,0.3916582,0.0,2.0
0,6,6.0871138314858285e-05,0.0,5.550830283851063e-16,0.1363967375473347,0.0661981745800563,@mackenziekita9920,denial,6,-0.15664121333333333,0.6666666666666666,6.0
0,2,6.0871138314858285e-05,0.0,4.6463828891362976e-17,0.0,0.0,@macp5527,denial,2,-0.34627843,0.5,2.0
2,0,0.0001127057828196,0.0,3.1357257582186574e-14,0.0,0.0017605255478251,@WahrheitMachtFrei.,denial,1,-0.81970334,1.0,1.0
0,3,6.0871138314858285e-05,0.0,-5.108647129448712e-16,0.0,0.0,@macroman52,denial,3,-0.5632148,0.6666666666666666,3.0
0,2,6.0871138314858285e-05,0.0,6.449981868003192e-17,0.1195760890383264,0.0580345172479836,@madalfred,denial,2,-0.88953716,1.0,2.0
8,2,0.0002682097163338,0.0,2.479819866083049e-13,0.135813211514756,0.072957070890694,@robnorris4770,denial,2,-0.16787991,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-4.928126471881147e-16,0.0,0.0,@maddinek,denial,2,-0.43073129250000003,0.5,2.0
2,0,0.0001127057828196,0.0,-3.3299581019506213e-13,0.0,0.0017605255478251,@tod1602,denial,1,0.04635889333333332,0.0,3.0
0,2,6.0871138314858285e-05,0.0,-4.619262415866159e-16,0.0,0.0,@maddogwillie1019,denial,2,-0.72115145,1.0,2.0
0,4,6.0871138314858285e-05,0.0,5.553972536164215e-16,0.1107170302063013,0.0537349017753344,@madelewithluv,denial,4,-0.924611005,1.0,4.0
0,2,6.0871138314858285e-05,0.0,5.003262906142314e-16,0.0,0.0,@madelynnanderson7911,denial,2,0.92532736,0.0,2.0
0,2,6.0871138314858285e-05,0.0,1.460545243413677e-16,0.1004648667977829,0.0487591632397639,@madlaw7736,denial,3,-0.40909223666666666,0.3333333333333333,3.0
0,2,6.0871138314858285e-05,0.0,-5.056304665538097e-16,0.0808372895986189,0.0392332038555603,@madpuppy54,denial,2,-0.89476514,1.0,2.0
6,2,0.0001645404273243,0.0,-5.204393611864508e-13,0.0879452826644963,0.0471748898855014,@the_jrdev,denial,2,0.553317985,0.0,4.0
0,2,6.0871138314858285e-05,0.0,5.052456771213069e-17,0.110725757187617,0.0537391372889037,@mae9590,denial,2,-0.7763453,1.0,2.0
0,2,6.0871138314858285e-05,0.0,5.080641825346936e-16,0.0,0.0,@maeannengo4908,denial,2,-0.28688697,0.5,2.0
0,4,6.0871138314858285e-05,0.0,-1.049025502955804e-16,0.1172041216469901,0.0568833173417879,@maestroaxeman,denial,4,-0.46475069,0.5,4.0
0,2,6.0871138314858285e-05,0.0,5.22124488861048e-16,0.0,0.0,@mage3690,denial,2,-0.570756,0.5,2.0
2,0,0.0001127057828196,0.0,3.5254083837675633e-13,0.0,0.0017605255478251,@raymondeaton5692,denial,1,-0.441232545,0.5,2.0
0,2,6.0871138314858285e-05,0.0,-1.4342630896902133e-17,0.1536295283663704,0.0745618591934381,@magic.marmot,denial,2,0.64016634,0.0,2.0
0,2,6.0871138314858285e-05,0.0,4.926035497490703e-16,0.0,0.0,@magicgaming2.5,denial,2,0.57581544,0.0,2.0
0,2,6.0871138314858285e-05,0.0,3.032498389623041e-16,0.0998826791808873,0.0484766069397042,@magiricod,denial,2,0.23379588,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-2.8517592485444523e-16,0.0808419417028745,0.0392354616867608,@magnus4346,denial,2,-0.4773688,1.0,2.0
0,2,6.0871138314858285e-05,0.0,8.394672695398917e-17,0.0,0.0,@magyararon6918,denial,2,-0.8186796000000001,1.0,2.0
2,0,0.0001127057828196,0.0,5.697556443114455e-14,0.0,0.0017605255478251,@calexito9448,denial,1,-0.64406866,1.0,1.0
0,2,6.0871138314858285e-05,0.0,-1.8918766399974116e-16,0.1215365647913827,0.0589860056669478,@mahal1891,denial,2,0.14681002499999998,0.5,2.0
0,2,6.0871138314858285e-05,0.0,5.454232602779065e-16,0.1157077550348008,0.056157077550348,@maharreywilly,denial,2,-0.40317118,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-5.452409587234803e-16,0.1308204507357049,0.0634918048053641,@mahbubalam2941,denial,2,0.9747486,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-3.795575116713069e-16,0.1239166391002315,0.060141140147756,@majinvegeta3181,denial,2,-0.0054914355,0.0,2.0
0,2,6.0871138314858285e-05,0.0,2.3620126186266004e-16,0.0808372895986189,0.0392332038555603,@makermarx,denial,3,-0.3633619133333334,0.3333333333333333,3.0
0,2,6.0871138314858285e-05,0.0,-1.5452267073459946e-16,0.1132862903225806,0.0549818548387096,@malcolmabram2957,denial,2,-0.28089604,0.0,2.0
0,2,6.0871138314858285e-05,0.0,4.593179318398833e-16,0.1294610971591825,0.062832062299841,@malcolmsmith6380,denial,2,-0.25315112,0.0,2.0
0,2,6.0871138314858285e-05,0.0,4.3753102699868644e-17,0.1184993040617487,0.0575119153064237,@malcolmyoung7866,denial,2,-0.6765289,1.0,2.0
0,4,6.0871138314858285e-05,0.0,-3.242841842931542e-16,0.1165864387086065,0.0565835339032284,@malibularry3023,denial,4,-0.048310615,0.0,4.0
0,2,6.0871138314858285e-05,0.0,-2.8305063437885765e-17,0.1165912769224384,0.0565858820600074,@malicant123,denial,2,-0.6719138,1.0,2.0
0,2,6.0871138314858285e-05,0.0,4.487493696014709e-16,0.1116520287724039,0.0541886897428764,@mammothoff-roadersofcentra3386,denial,2,-0.4370663,1.0,2.0
0,2,6.0871138314858285e-05,0.0,3.086566761613953e-16,0.0,0.0,@man_at_the_end_of_time,denial,2,-0.086221871,0.0,2.0
2,0,0.0001127057828196,0.0,2.0838503137070318e-13,0.0,0.0017605255478251,@Dn1sdr,denial,1,-0.8801113,1.0,1.0
0,2,6.0871138314858285e-05,0.0,-2.542788680524198e-16,0.1132771550681396,0.0549774211757116,@manuelaalmeida7018,denial,2,-0.9224405,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-3.723139719548472e-16,0.1308204507357049,0.0634918048053641,@manuj521,denial,2,0.982111,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-5.089191427424266e-16,0.1289412088668594,0.0625797420716875,@marbo6429,denial,2,-0.6500804,1.0,2.0
0,2,6.0871138314858285e-05,0.0,3.249932184753381e-16,0.0,0.0,@marcaldovino264,denial,2,-0.13954346,0.5,2.0
2,0,0.0001127057828196,0.0,2.1922017262245e-13,0.0,0.0017605255478251,@Shutupasecond,denial,1,-0.81151617,1.0,1.0
0,2,6.0871138314858285e-05,0.0,-1.647470763192077e-16,0.1195709999361607,0.0580320473261975,@marcblock7581,denial,2,0.8491716,0.0,2.0
6,2,0.0001904577495767,0.0,-4.39204902857275e-13,0.1358066465256797,0.0707985332401082,@workisfun...2438,denial,2,0.9368649,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-2.586058249555352e-16,0.1536295283663704,0.0745618591934381,@marcelolinhares2465,denial,2,0.7828119,0.0,2.0
0,2,6.0871138314858285e-05,0.0,4.730488927262549e-16,0.1300513817525343,0.0631185483497662,@marcokite,denial,2,-0.56368893,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.8606736852064871e-16,0.1200333247885157,0.05825642997522,@marcot4863,denial,2,-0.769939,1.0,2.0
0,2,6.0871138314858285e-05,0.0,9.637459311783676e-17,0.0808431048126034,0.0392360261851665,@marcuseriksson3732,denial,2,0.09674164,0.0,2.0
0,2,6.0871138314858285e-05,0.0,1.0958645904068375e-16,0.0,0.0,@margricks,denial,2,-0.029987249999999965,0.5,2.0
2,0,0.0001127057828196,0.0,7.418023802320995e-14,0.0,0.0017605255478251,@Steelmill1,denial,1,-0.67505336,1.0,1.0
0,2,6.0871138314858285e-05,0.0,4.502169227475524e-16,0.1536295283663704,0.0745618591934381,@maribermon-z4q,denial,2,0.9627467,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-6.318391908928419e-17,0.0998826791808873,0.0484766069397042,@marilynrivera7588,denial,2,-0.004486412,0.0,2.0
0,2,6.0871138314858285e-05,0.0,1.637485520205396e-16,0.0,0.0,@marinabolanos1830,denial,2,0.9260876,0.0,2.0
0,2,6.0871138314858285e-05,0.0,3.722761150190661e-16,0.1165912769224384,0.0565858820600074,@marinanguish9928,denial,3,-0.03294581333333333,0.0,3.0
0,3,6.0871138314858285e-05,0.0,-1.7235809592912282e-16,0.1083682089062891,0.0525949354882258,@mariogoveia2434,denial,3,-0.10414530000000001,0.3333333333333333,3.0
0,4,6.0871138314858285e-05,0.0,1.2674225291210528e-16,0.1079518164876755,0.052392845478473,@markabrahams2191,denial,4,-0.08685346399999999,0.0,4.0
0,2,6.0871138314858285e-05,0.0,4.74043428789933e-16,0.0,0.0,@markae0,denial,2,0.13092396499999998,0.5,2.0
2,0,0.0001127057828196,0.0,3.1955563117607937e-13,0.0,0.0017605255478251,@nashiup,denial,1,-0.8449536799999999,1.0,2.0
0,4,6.0871138314858285e-05,0.0,-1.6796613685907204e-16,0.0,0.0,@markcynic808,denial,4,-0.6501609150000001,0.75,4.0
4,0,0.0001127057828196,0.0,-2.2708099993651538e-13,0.0,0.0027313993342329,@Dabu-Dabu,denial,1,0.97158766,0.0,1.0
0,2,6.0871138314858285e-05,0.0,-5.248979167821398e-16,0.1427555194227789,0.0692843169634917,@markfcoble,denial,2,-0.76518387,1.0,2.0
0,2,6.0871138314858285e-05,0.0,1.177604032812223e-16,0.1388401571495638,0.0673840527785327,@markhoffart622,denial,2,0.0234668,0.0,2.0
0,2,6.0871138314858285e-05,0.0,2.2273809189454787e-16,0.0,0.0,@marklavoine5011,denial,2,-0.357960652,0.5,2.0
2,0,0.0001127057828196,0.0,1.5046202379984262e-13,0.0,0.0017605255478251,@tmsupreme7763,denial,1,0.0073036924,0.0,1.0
0,2,6.0871138314858285e-05,0.0,1.6877686869583314e-16,0.0,0.0,@markmaloney8154,denial,3,-0.6464046200000001,0.6666666666666666,3.0
2,0,0.0001127057828196,0.0,1.1395698947846358e-13,0.0,0.0017605255478251,@stalemateib3600,denial,1,-0.48316096333333336,0.3333333333333333,3.0
0,4,6.0871138314858285e-05,0.0,-5.041200192065916e-16,0.133199004385445,0.0646462012563707,@markmuller7962,denial,5,-0.32385431833333334,0.5,6.0
0,2,6.0871138314858285e-05,0.0,1.110751116896459e-16,0.1332053196785435,0.0646492662921082,@markopavle87,denial,2,-0.8374177,1.0,2.0
0,2,6.0871138314858285e-05,0.0,1.8232118897642256e-16,0.1096754045244276,0.0532293638865574,@markrowley8177,denial,3,-0.5419805333333333,0.6666666666666666,3.0
0,2,6.0871138314858285e-05,0.0,-3.5442332258846714e-16,0.119565911267156,0.0580295776146398,@marksmith4346,denial,5,-0.45345404,0.4,5.0
0,3,6.0871138314858285e-05,0.0,-2.88974198849959e-16,0.0,0.0,@markuhler2664,denial,4,-0.1398846075,0.25,4.0
3,0,0.0001127057828196,0.0,-2.9309369873643353e-13,0.0,0.002245962441029,@wbball15,denial,1,0.8355698,0.0,1.0
0,2,6.0871138314858285e-05,0.0,-8.574114959198554e-17,0.1300513817525343,0.0631185483497662,@markusklyver6277,denial,2,-0.20243193,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.6388365898600595e-16,0.119565911267156,0.0580295776146398,@markwhite6782,denial,3,0.10001117333333336,0.0,3.0
0,2,6.0871138314858285e-05,0.0,-3.879272546886896e-16,0.0,0.0,@markwindowsontheworld,denial,9,-0.17057704299999998,0.4444444444444444,9.0
0,2,6.0871138314858285e-05,0.0,-2.417639781022027e-16,0.1380827169292015,0.0670164401739857,@markwis5285,denial,2,-0.058279403,0.0,2.0
0,2,6.0871138314858285e-05,0.0,2.91610387255293e-16,0.1098684081888039,0.0533230354105156,@marshall4439,denial,2,-0.86541027,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-3.172471326287112e-16,0.1277335758126847,0.0619936349170266,@marshalldillon3295,denial,2,-0.72415894,1.0,2.0
0,2,6.0871138314858285e-05,0.0,2.7761659368714656e-16,0.1268053800324968,0.0615431485827766,@marshallsweatherhiking1820,denial,2,-0.8253033,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.4988982150060187e-16,0.1150255885363357,0.055825997952917,@marsphoboss6270,denial,2,-0.24828938,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-5.531971904373098e-16,0.0998755776750799,0.0484731603270529,@martiddy,denial,2,0.53719443,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.3300942325846429e-17,0.0,0.0,@martinheath5947,denial,2,-0.674699865,1.0,2.0
0,4,6.0871138314858285e-05,0.0,-1.537555401402454e-16,0.1354432820710601,0.0657354288193607,@martinherald6492,denial,4,-0.28167909,0.0,4.0
0,2,6.0871138314858285e-05,0.0,5.136695643358735e-16,0.1116520287724039,0.0541886897428764,@martink.9466,denial,2,-0.68788856,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-5.205055454183609e-16,0.115020879390813,0.0558237124375665,@martinsutton8590,denial,2,-0.5693985,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-5.080120783944706e-16,0.1376902153936631,0.0668259452571736,@martinutr,denial,2,-0.43667805,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.5448360391054862e-16,0.1536295283663704,0.0745618591934381,@marvinnavarrete2094,denial,2,0.96851933,0.0,2.0
0,4,6.0871138314858285e-05,0.0,-3.2636958894139663e-16,0.0,0.0,@maryanneslater9675,denial,5,-0.603041048,0.8,5.0
4,0,0.0001127057828196,0.0,-4.411405215724685e-13,0.0,0.0027313993342329,@Palatineoffacts,denial,1,-0.80405885,1.0,1.0
0,2,6.0871138314858285e-05,0.0,1.996476874531577e-16,0.1357869553659892,0.0659022256591189,@marybreinholt3688,denial,2,0.9648557,0.0,2.0
0,2,6.0871138314858285e-05,0.0,2.4524319375130663e-16,0.1116520287724039,0.0541886897428764,@maryjane260,denial,2,-0.2738243,0.0,2.0
0,2,6.0871138314858285e-05,0.0,4.616061726337853e-16,0.1308204507357049,0.0634918048053641,@maryramos4161,denial,2,0.980533,0.0,2.0
0,4,6.0871138314858285e-05,0.0,-3.76250885315215e-16,0.1301538033910868,0.0631682572037431,@maryw124,denial,4,-0.5970773149999999,1.0,4.0
5,0,9.164795848955368e-05,0.0,-5.86962546883728e-13,0.1424262394808881,0.0720205459278411,@62.Cowboy,denial,1,-0.64604044,1.0,1.0
0,2,6.0871138314858285e-05,0.0,4.008277092617711e-16,0.0,0.0,@mastersonogashira1796,denial,3,-0.34221910333333333,0.6666666666666666,3.0
2,0,0.0001127057828196,0.0,2.7043724838726416e-13,0.0,0.0017605255478251,@markreap9465,denial,1,-0.318279275,0.5,2.0
0,2,6.0871138314858285e-05,0.0,-5.46893123351267e-16,0.133192689691137,0.0646431365112475,@matejamartin2199,denial,2,0.89635915,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.260834469198053e-16,0.0,0.0,@mathboy8188,denial,8,-0.6557469850000001,0.75,8.0
2,0,0.0001127057828196,0.0,-8.509441355287396e-14,0.0,0.0017605255478251,@Kerries1,denial,1,0.008426502,0.0,1.0
0,2,6.0871138314858285e-05,0.0,-2.1258559244948852e-16,0.0998826791808873,0.0484766069397042,@mathz23,denial,2,-0.9255777,1.0,2.0
0,2,6.0871138314858285e-05,0.0,4.666346516074252e-16,0.0808419417028745,0.0392354616867608,@matin563,denial,2,-0.14194384,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.0754340157288075e-16,0.1158222368800758,0.0562126396504101,@matt1616azable,denial,2,-0.50993204,1.0,2.0
0,2,6.0871138314858285e-05,0.0,2.2351505314433063e-16,0.1536295283663704,0.0745618591934381,@mattalley4330,denial,2,-0.054071724,0.0,2.0
0,2,6.0871138314858285e-05,0.0,4.987451588221999e-16,0.1332053196785435,0.0646492662921082,@mattbennett9467,denial,2,0.8554969,0.0,2.0
0,4,6.0871138314858285e-05,0.0,2.8429933943991144e-16,0.1297061471341843,0.0629509937443734,@mattbosley3531,denial,4,-0.59419164,0.5,4.0
0,2,6.0871138314858285e-05,0.0,-3.4196273446447713e-16,0.1319571649992954,0.0640434925555399,@matternst1442,denial,2,-0.45960996,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.0821160815055907e-16,0.1332053196785435,0.0646492662921082,@matthew13579,denial,2,0.4030654,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-4.374901013104028e-16,0.1490174238205107,0.0723234412708515,@matthewexline6589,denial,2,0.7612101,0.0,2.0
0,2,6.0871138314858285e-05,0.0,3.6841704369239463e-16,0.1377037127802965,0.0668324960176448,@matthewgraham2518,denial,2,-0.306739,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-3.7450333343583093e-16,0.1096668423209789,0.0532252083455315,@matthewjack6064,denial,2,-0.54587007,1.0,2.0
0,2,6.0871138314858285e-05,0.0,2.1359642474158407e-16,0.0998791283017526,0.0484748835721141,@matthewjohnson1891,denial,2,-0.26693714,1.0,2.0
0,2,6.0871138314858285e-05,0.0,1.1195707870506876e-16,0.0,0.0,@matthewrowell8518,denial,2,0.14775733000000002,0.5,2.0
0,2,6.0871138314858285e-05,0.0,-1.3826573346594192e-16,0.0,0.0,@matthewsaxe6383,denial,2,-0.71188405,1.0,2.0
2,0,0.0001127057828196,0.0,-9.296408204827069e-14,0.0,0.0017605255478251,@chuckmurphy1669,denial,1,-0.33745026499999997,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.2469843963383894e-16,0.1413762737451251,0.0686149201157378,@matthewsutphin7508,denial,2,-0.68492305,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-2.0226178719322662e-16,0.1196066327508035,0.058049341195002,@mattiefattie3895,denial,2,0.059166327,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-2.46686253227146e-16,0.133199004385445,0.0646462012563707,@mattnachazel3525,denial,2,0.93212485,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-2.716511035447032e-16,0.1166009545548869,0.0565905789582901,@mattp5991,denial,2,-0.4135341,1.0,2.0
0,2,6.0871138314858285e-05,0.0,2.9104004282529156e-16,0.1215470808367042,0.0589911094767353,@matts.2959,denial,2,-0.59909034,1.0,2.0
0,2,6.0871138314858285e-05,0.0,1.0299549017104596e-16,0.1158723939537665,0.0562369826572907,@mattthecat03,denial,2,0.06481688000000002,0.5,2.0
5,0,0.0001166930631661,0.0,4.150232394270415e-13,0.1310553935860058,0.0668834095744128,@jenniferosborne7210,denial,1,0.30453786,0.0,1.0
0,2,6.0871138314858285e-05,0.0,-1.1302752482141396e-16,0.0,0.0,@matttrevers2552,denial,2,-0.835887995,1.0,2.0
4,0,0.0001645404273243,0.0,1.1138696153995233e-13,0.0,0.0035210510956503,@BoomBox5168,denial,1,-0.43268415,1.0,1.0
0,2,6.0871138314858285e-05,0.0,-2.5424465868292125e-16,0.0,0.0,@maureenkirby1207,denial,2,-0.8729769549999999,1.0,2.0
0,2,6.0871138314858285e-05,0.0,5.834576421049779e-17,0.1307504363001745,0.063457824316463,@maxanimator9547,denial,2,-0.24353226,0.0,2.0
0,2,6.0871138314858285e-05,0.0,3.728500631471718e-16,0.1195760890383264,0.0580345172479836,@maximiliankonig7010,denial,2,0.6861776,0.0,2.0
0,16,6.0871138314858285e-05,0.0,2.1518476181417935e-16,0.1185993499092405,0.0575604711047321,@maxsordi,denial,16,-0.3600157625,0.625,16.0
0,4,6.0871138314858285e-05,0.0,-1.8829307359449472e-16,0.0,0.0,@maxsweetman6341,denial,4,0.0656222675,0.5,4.0
2,2,8.678846056723335e-05,0.0,-1.273391414902893e-13,0.0,0.0013656996671164,@thebritishbookworm2649,denial,9,-0.1406329209090909,0.5454545454545454,11.0
0,2,6.0871138314858285e-05,0.0,4.923393679359841e-16,0.1297121355525289,0.0629539001361989,@maxwickham7475,denial,2,0.226011,0.0,2.0
0,4,6.0871138314858285e-05,0.0,-4.214113207488104e-16,0.1185043023451999,0.0575143411506664,@mayapanika105,denial,4,-0.146756055,0.0,4.0
0,2,6.0871138314858285e-05,0.0,1.4187786826874396e-16,0.1195913589443439,0.0580419282749813,@maysftg,denial,2,-0.7887083,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.0327193747352227e-16,0.1495448980678128,0.0725794432320221,@maythesciencebewithyou,denial,3,-0.7915955066666666,1.0,3.0
0,2,6.0871138314858285e-05,0.0,1.669737670568731e-16,0.1360697420995278,0.0660394720910522,@mazedar_tv,denial,2,0.27248216,0.0,2.0
0,2,6.0871138314858285e-05,0.0,2.696914818944535e-16,0.1332305868405453,0.0646615293420272,@mblake0420,denial,2,-0.7301071,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-2.268939268811373e-16,0.0,0.0,@mbvgvskvrs868,denial,2,-0.24099122,0.0,2.0
2,0,0.0001127057828196,0.0,-1.534125907065713e-13,0.0,0.0017605255478251,@H1kari_1,denial,1,0.23831767,0.0,1.0
0,2,6.0871138314858285e-05,0.0,-2.2145038424156751e-16,0.1233995827385527,0.0598901943559899,@mcarthas7809,denial,2,0.95008034,0.0,2.0
0,2,6.0871138314858285e-05,0.0,-1.836373802804892e-16,0.11093561825038,0.0538409903062131,@mcgunn74,denial,2,-0.82704484,1.0,2.0
0,2,6.0871138314858285e-05,0.0,8.88663043828298e-17,0.1096754045244276,0.0532293638865574,@mcknight-e5c,denial,2,-0.630808,1.0,2.0
0,4,6.0871138314858285e-05,0.0,-4.389214176746499e-16,0.1239002447575577,0.0601331833917664,@mcmuffin1258,denial,4,-0.32601461,0.5,4.0
0,2,6.0871138314858285e-05,0.0,-2.482086963257228e-16,0.0,0.0,@mdshimul2577,denial,2,-0.4701506,1.0,2.0
0,4,6.0871138314858285e-05,0.0,-2.305383613018031e-16,0.109859815824975,0.0533188652315873,@meapyboy12345,denial,4,-0.75205436,1.0,4.0
0,2,6.0871138314858285e-05,0.0,3.0212758358751303e-16,0.0,0.0,@mechanicjobs,denial,3,-0.11708695000000001,0.6666666666666666,3.0
4,0,0.0002089856362794,0.0,1.786731659060946e-13,0.0,0.0041981317985912,Mark Moss,denial,0,0.0,,
0,2,6.0871138314858285e-05,0.0,4.3878408620831053e-17,0.1098684081888039,0.0533230354105156,@med2904,denial,2,-0.6406479,1.0,2.0
0,2,6.0871138314858285e-05,0.0,4.0766112515064704e-16,0.1004433162918737,0.0487487040148725,@meebo000,denial,2,-0.37449595,1.0,2.0
2,2,0.0001127057828196,0.0,2.753630741165108e-13,0.1116564660996741,0.0559513688830131,@rileyhoyt4627,denial,2,-0.7222325,1.0,2.0
0,2,6.0871138314858285e-05,0.0,-2.0152927166152936e-16,0.170847395785825,0.0829183009516859,@meeksde,denial,4,0.5021801925,0.25,4.0
0,2,6.0871138314858285e-05,0.0,1.8207352156250715e-16,0.0998826791808873,0.0484766069397042,@megaboto.t.1.0,denial,2,-0.5405899,1.0,2.0
